Date, Open, High, Low, Close
08/08/06, 12702.11, 12828.04, 12673.31, 12702.11
08/07/06, 12759.67, 12803.74, 12727.36, 12759.67
08/04/06, 12803.71, 12957.02, 12741.45, 12803.71
08/03/06, 12819.15, 12854.28, 12709.72, 12819.15
08/02/06, 12788.38, 12838.98, 12708.68, 12788.38
08/01/06, 12708.68, 12780.76, 12655.63, 12708.68
07/31/06, 12780.76, 12799.72, 12744.65, 12780.76
07/28/06, 12789.01, 12804.82, 12626.54, 12789.01
07/27/06, 12626.31, 12775.19, 12612.35, 12626.31
07/26/06, 12697.41, 12754.06, 12618.99, 12697.41
07/25/06, 12704.13, 12738.86, 12589.51, 12704.13
07/24/06, 12610.85, 12623.07, 12390.71, 12610.85
07/21/06, 12390.32, 12514.50, 12372.64, 12390.32
07/20/06, 12501.38, 12670.68, 12500.98, 12501.38
07/19/06, 12642.82, 12663.08, 12390.28, 12642.82
07/18/06, 12397.97, 12439.42, 12267.82, 12397.97
07/17/06, 12373.32, 12444.04, 12343.70, 12373.32
07/14/06, 12403.70, 12476.86, 12321.59, 12403.70
07/13/06, 12472.87, 12647.56, 12466.28, 12472.87
07/12/06, 12648.77, 12799.60, 12637.76, 12648.77
07/11/06, 12792.18, 12801.69, 12656.69, 12792.18
07/10/06, 12739.65, 12817.11, 12710.20, 12739.65
07/07/06, 12729.05, 12838.27, 12708.23, 12729.05
07/06/06, 12827.78, 12873.42, 12795.13, 12827.78
07/05/06, 12798.99, 12906.34, 12740.78, 12798.99
07/03/06, 12906.50, 12907.79, 12809.03, 12906.50
06/30/06, 12808.89, 12853.60, 12785.46, 12808.89
06/29/06, 12808.90, 12809.00, 12518.19, 12808.90
06/28/06, 12518.19, 12529.64, 12428.80, 12518.19
06/27/06, 12459.40, 12612.30, 12453.95, 12459.40
06/26/06, 12580.73, 12584.36, 12511.14, 12580.73
06/23/06, 12513.34, 12593.31, 12461.82, 12513.34
06/22/06, 12504.22, 12567.58, 12460.78, 12504.22
06/21/06, 12567.00, 12621.81, 12425.59, 12567.00
06/20/06, 12425.64, 12521.56, 12416.94, 12425.64
06/19/06, 12436.92, 12605.68, 12407.46, 12436.92
06/16/06, 12564.72, 12617.64, 12514.08, 12564.72
06/15/06, 12616.77, 12642.34, 12327.71, 12616.77
06/14/06, 12327.68, 12347.49, 12221.21, 12327.68
06/13/06, 12267.35, 12479.35, 12251.83, 12267.35
06/12/06, 12411.00, 12619.35, 12409.60, 12411.00
06/09/06, 12598.13, 12713.70, 12573.60, 12598.13
06/08/06, 12649.09, 12666.66, 12405.08, 12649.09
06/07/06, 12644.89, 12815.77, 12641.30, 12644.89
06/06/06, 12722.96, 12795.43, 12626.88, 12722.96
06/05/06, 12754.92, 13000.13, 12751.42, 12754.92
06/02/06, 13000.38, 13030.10, 12918.87, 13000.38
06/01/06, 12971.42, 12971.42, 12794.41, 12971.42
05/31/06, 12802.45, 12802.47, 12686.29, 12802.45
05/30/06, 12686.25, 12896.21, 12686.21, 12686.25
05/26/06, 12895.75, 12899.50, 12818.76, 12895.75
05/25/06, 12818.76, 12822.50, 12662.07, 12818.76
05/24/06, 12661.91, 12734.25, 12513.92, 12661.91
05/23/06, 12654.50, 12841.55, 12650.43, 12654.50
05/22/06, 12709.78, 12775.62, 12606.26, 12709.78
05/19/06, 12775.71, 12825.80, 12659.18, 12775.71
05/18/06, 12726.09, 12871.29, 12725.95, 12726.09
05/17/06, 12816.75, 13033.55, 12788.11, 12816.75
05/16/06, 13033.56, 13094.53, 12994.32, 13033.56
05/15/06, 13053.47, 13063.26, 12954.83, 13053.47
05/12/06, 13046.75, 13213.33, 13039.26, 13046.75
05/11/06, 13213.34, 13394.76, 13195.02, 13213.34
05/10/06, 13394.85, 13422.07, 13341.49, 13394.85
05/09/06, 13421.89, 13437.84, 13399.35, 13421.89
05/08/06, 13420.79, 13438.92, 13397.15, 13420.79
05/05/06, 13425.23, 13434.74, 13290.40, 13425.23
05/04/06, 13288.63, 13308.37, 13234.17, 13288.63
05/03/06, 13234.29, 13282.15, 13190.51, 13234.29
05/02/06, 13278.40, 13278.63, 13203.28, 13278.40
05/01/06, 13203.22, 13322.34, 13186.74, 13203.22
04/28/06, 13252.50, 13304.16, 13199.96, 13252.50
04/27/06, 13235.29, 13296.03, 13100.02, 13235.29
04/26/06, 13205.88, 13270.73, 13180.37, 13205.88
04/25/06, 13180.07, 13260.59, 13149.65, 13180.07
04/24/06, 13237.91, 13276.10, 13192.58, 13237.91
04/21/06, 13276.56, 13342.25, 13226.60, 13276.56
04/20/06, 13283.15, 13346.38, 13223.90, 13283.15
04/19/06, 13278.62, 13278.63, 13190.18, 13278.62
04/18/06, 13231.40, 13244.37, 12999.53, 13231.40
04/17/06, 12999.46, 13069.20, 12950.53, 12999.46
04/13/06, 13031.95, 13056.65, 12964.96, 13031.95
04/12/06, 13016.55, 13037.76, 12992.86, 13016.55
04/11/06, 12994.30, 13145.62, 12959.75, 12994.30
04/10/06, 13104.67, 13155.01, 13072.01, 13104.67
04/07/06, 13106.01, 13295.80, 13093.38, 13106.01
04/06/06, 13241.61, 13266.77, 13173.46, 13241.61
04/05/06, 13262.74, 13273.66, 13187.28, 13262.74
04/04/06, 13203.10, 13217.80, 13097.61, 13203.10
04/03/06, 13131.26, 13245.09, 13119.33, 13131.26
03/31/06, 13121.56, 13178.63, 13101.03, 13121.56
03/30/06, 13153.76, 13244.61, 13114.90, 13153.76
03/29/06, 13175.60, 13195.67, 13060.11, 13175.60
03/28/06, 13060.12, 13182.18, 13045.01, 13060.12
03/27/06, 13131.37, 13149.13, 13104.29, 13131.37
03/24/06, 13141.94, 13168.14, 13093.31, 13141.94
03/23/06, 13112.83, 13134.88, 13069.37, 13112.83
03/22/06, 13131.13, 13140.72, 13032.57, 13131.13
03/21/06, 13048.14, 13195.41, 13034.62, 13048.14
03/20/06, 13137.10, 13184.35, 13117.91, 13137.10
03/17/06, 13155.59, 13174.74, 13127.54, 13155.59
03/16/06, 13131.50, 13186.96, 13112.24, 13131.50
03/15/06, 13112.24, 13123.42, 13026.39, 13112.24
03/14/06, 13047.74, 13052.54, 12898.98, 13047.74
03/13/06, 12914.81, 12956.32, 12887.20, 12914.81
03/10/06, 12887.10, 12909.87, 12772.92, 12887.10
03/09/06, 12794.78, 12902.10, 12794.77, 12794.78
03/08/06, 12855.02, 12871.98, 12748.44, 12855.02
03/07/06, 12835.58, 12888.97, 12789.70, 12835.58
03/06/06, 12888.42, 12991.29, 12862.16, 12888.42
03/03/06, 12982.57, 13079.85, 12955.35, 12982.57
03/02/06, 13002.67, 13020.56, 12941.47, 13002.67
03/01/06, 13019.59, 13023.76, 12901.14, 13019.59
02/28/06, 12901.14, 13038.43, 12877.68, 12901.14
02/27/06, 13038.57, 13070.00, 12990.51, 13038.57
02/24/06, 12990.60, 13012.05, 12944.15, 12990.60
02/23/06, 12965.80, 13022.46, 12932.51, 12965.80
02/22/06, 13005.75, 13018.96, 12909.36, 13005.75
02/21/06, 12910.88, 12998.73, 12890.13, 12910.88
02/17/06, 12952.02, 12974.72, 12920.37, 12952.02
02/16/06, 12968.08, 12968.15, 12867.53, 12968.08
02/15/06, 12867.50, 12877.03, 12781.27, 12867.50
02/14/06, 12817.28, 12844.13, 12668.20, 12817.28
02/13/06, 12695.39, 12753.57, 12654.87, 12695.39
02/10/06, 12753.71, 12779.96, 12632.69, 12753.71
02/09/06, 12731.83, 12848.02, 12722.10, 12731.83
02/08/06, 12757.18, 12766.62, 12651.46, 12757.18
02/07/06, 12663.56, 12789.75, 12653.13, 12663.56
02/06/06, 12783.21, 12795.25, 12740.83, 12783.21
02/03/06, 12763.73, 12830.93, 12728.41, 12763.73
02/02/06, 12827.67, 12945.09, 12793.10, 12827.67
02/01/06, 12944.84, 12953.08, 12893.09, 12944.84
01/31/06, 12930.07, 12972.17, 12888.74, 12930.07
01/30/06, 12958.01, 12986.39, 12939.61, 12958.01
01/27/06, 12941.67, 12972.88, 12850.38, 12941.67
01/26/06, 12850.36, 12865.79, 12747.94, 12850.36
01/25/06, 12749.11, 12826.10, 12697.93, 12749.11
01/24/06, 12779.14, 12816.18, 12726.09, 12779.14
01/23/06, 12725.92, 12764.46, 12696.69, 12725.92
01/20/06, 12696.69, 12923.60, 12690.00, 12696.69
01/19/06, 12923.68, 12949.33, 12835.05, 12923.68
01/18/06, 12835.93, 12882.04, 12774.52, 12835.93
01/17/06, 12882.04, 12929.73, 12836.88, 12882.04
01/13/06, 12929.73, 12940.75, 12884.45, 12929.73
01/12/06, 12914.45, 12996.26, 12904.22, 12914.45
01/11/06, 12996.27, 12996.27, 12996.27, 12996.27
01/10/06, 12958.13, 12958.19, 12886.36, 12958.13
01/09/06, 12947.54, 12957.44, 12884.62, 12947.54
01/06/06, 12888.29, 12895.40, 12764.62, 12888.29
01/05/06, 12763.65, 12789.28, 12724.97, 12763.65
01/04/06, 12756.86, 12771.01, 12691.08, 12756.86
01/03/06, 12698.28, 12712.43, 12458.98, 12698.28
12/30/05, 12497.18, 12556.03, 12476.35, 12497.18
12/29/05, 12556.03, 12614.27, 12553.41, 12556.03
12/28/05, 12591.18, 12615.11, 12564.67, 12591.18
12/27/05, 12566.31, 12722.06, 12566.30, 12566.31
12/23/05, 12692.96, 12702.99, 12664.57, 12692.96
12/22/05, 12681.67, 12682.37, 12622.62, 12681.67
12/21/05, 12623.74, 12681.51, 12580.03, 12623.74
12/20/05, 12580.03, 12623.48, 12547.36, 12580.03
12/19/05, 12577.35, 12689.93, 12571.35, 12577.35
12/16/05, 12667.59, 12741.59, 12665.34, 12667.59
12/15/05, 12704.21, 12752.50, 12669.36, 12704.21
12/14/05, 12733.53, 12765.12, 12679.88, 12733.53
12/13/05, 12684.52, 12730.50, 12610.57, 12684.52
12/12/05, 12628.53, 12662.54, 12579.24, 12628.53
12/09/05, 12615.39, 12647.50, 12557.10, 12615.39
12/08/05, 12579.40, 12649.32, 12524.87, 12579.40
12/07/05, 12581.10, 12655.98, 12540.05, 12581.10
12/06/05, 12644.00, 12742.71, 12629.24, 12644.00
12/05/05, 12629.10, 12665.70, 12587.95, 12629.10
12/02/05, 12665.67, 12679.27, 12621.53, 12665.67
12/01/05, 12659.74, 12669.45, 12497.58, 12659.74
11/30/05, 12496.61, 12589.58, 12492.94, 12496.61
11/29/05, 12552.71, 12635.71, 12548.01, 12552.71
11/28/05, 12548.01, 12676.94, 12547.59, 12548.01
11/25/05, 12675.34, 12680.09, 12645.46, 12675.34
11/23/05, 12650.77, 12700.17, 12592.44, 12650.77
11/22/05, 12609.54, 12616.32, 12510.03, 12609.54
11/21/05, 12543.34, 12551.21, 12449.26, 12543.34
11/18/05, 12468.99, 12482.31, 12397.33, 12468.99
11/17/05, 12415.41, 12415.42, 12283.90, 12415.41
11/16/05, 12283.90, 12299.06, 12238.33, 12283.90
11/15/05, 12267.12, 12362.28, 12243.39, 12267.12
11/14/05, 12323.20, 12358.87, 12303.06, 12323.20
11/11/05, 12333.89, 12344.10, 12292.54, 12333.89
11/10/05, 12295.55, 12307.85, 12129.40, 12295.55
11/09/05, 12200.43, 12257.96, 12153.96, 12200.43
11/08/05, 12177.21, 12224.16, 12148.42, 12177.21
11/07/05, 12224.14, 12238.69, 12165.08, 12224.14
11/04/05, 12194.17, 12220.69, 12137.16, 12194.17
11/03/05, 12195.23, 12245.50, 12144.42, 12195.23
11/02/05, 12144.03, 12144.03, 11993.68, 12144.03
11/01/05, 12007.42, 12051.70, 11984.73, 12007.42
10/31/05, 12043.73, 12081.57, 11933.81, 12043.73
10/28/05, 11933.82, 11933.82, 11743.08, 11933.82
10/27/05, 11742.88, 11894.49, 11742.84, 11742.88
10/26/05, 11889.46, 12015.66, 11888.18, 11889.46
10/25/05, 11945.29, 11992.65, 11871.33, 11945.29
10/24/05, 11974.85, 11974.88, 11773.11, 11974.85
10/21/05, 11773.12, 11834.64, 11724.20, 11773.12
10/20/05, 11732.11, 11926.62, 11684.02, 11732.11
10/19/05, 11907.70, 11907.70, 11653.98, 11907.70
10/18/05, 11734.45, 11860.18, 11734.45, 11734.45
10/17/05, 11859.54, 11872.14, 11795.65, 11859.54
10/14/05, 11823.35, 11826.84, 11697.12, 11823.35
10/13/05, 11711.87, 11732.97, 11618.94, 11711.87
10/12/05, 11724.07, 11856.08, 11681.95, 11724.07
10/11/05, 11816.31, 11914.45, 11803.36, 11816.31
10/10/05, 11853.65, 11949.81, 11842.88, 11853.65
10/07/05, 11941.59, 11976.85, 11891.94, 11941.59
10/06/05, 11891.88, 12000.30, 11797.23, 11891.88
10/05/05, 11956.32, 12159.13, 11955.08, 11956.32
10/04/05, 12157.59, 12307.20, 12154.41, 12157.59
10/03/05, 12281.00, 12335.40, 12261.61, 12281.00
09/30/05, 12282.87, 12289.22, 12235.69, 12282.87
09/29/05, 12255.69, 12258.88, 12096.90, 12255.69
09/28/05, 12143.63, 12185.21, 12101.46, 12143.63
09/27/05, 12139.58, 12182.70, 12093.67, 12139.58
09/26/05, 12142.40, 12199.33, 12103.49, 12142.40
09/23/05, 12123.85, 12153.43, 12055.01, 12123.85
09/22/05, 12105.59, 12126.49, 12012.24, 12105.59
09/21/05, 12070.37, 12196.28, 12068.27, 12070.37
09/20/05, 12193.78, 12343.92, 12178.50, 12193.78
09/19/05, 12289.08, 12354.32, 12259.94, 12289.08
09/16/05, 12354.21, 12356.38, 12262.72, 12354.21
09/15/05, 12262.57, 12304.17, 12235.21, 12262.57
09/14/05, 12260.73, 12342.72, 12251.36, 12260.73
09/13/05, 12308.65, 12403.64, 12308.19, 12308.65
09/12/05, 12403.63, 12420.14, 12389.50, 12403.63
09/09/05, 12407.05, 12417.51, 12312.88, 12407.05
09/08/05, 12313.38, 12361.21, 12290.72, 12313.38
09/07/05, 12360.66, 12365.91, 12300.94, 12360.66
09/06/05, 12325.89, 12327.64, 12173.73, 12325.89
09/02/05, 12173.54, 12240.01, 12169.53, 12173.54
09/01/05, 12216.72, 12270.18, 12164.92, 12216.72
08/31/05, 12199.09, 12199.09, 12033.41, 12199.09
08/30/05, 12062.75, 12095.97, 11994.31, 12062.75
08/29/05, 12096.19, 12108.37, 11983.05, 12096.19
08/26/05, 12020.59, 12102.72, 12013.30, 12020.59
08/25/05, 12102.72, 12114.08, 12073.60, 12102.72
08/24/05, 12074.33, 12210.21, 12069.83, 12074.33
08/23/05, 12138.21, 12189.41, 12104.69, 12138.21
08/22/05, 12173.35, 12234.10, 12119.25, 12173.35
08/19/05, 12148.37, 12194.86, 12137.97, 12148.37
08/18/05, 12137.81, 12171.70, 12102.25, 12137.81
08/17/05, 12155.34, 12207.37, 12137.02, 12155.34
08/16/05, 12152.38, 12296.22, 12149.06, 12152.38
08/15/05, 12296.21, 12321.97, 12217.31, 12296.21
08/12/05, 12260.13, 12326.97, 12207.88, 12260.13
08/11/05, 12328.96, 12328.97, 12237.78, 12328.96
08/10/05, 12241.03, 12366.76, 12212.50, 12241.03
08/09/05, 12257.52, 12285.03, 12186.99, 12257.52
08/08/05, 12187.12, 12287.03, 12182.49, 12187.12
08/05/05, 12231.53, 12338.00, 12219.96, 12231.53
08/04/05, 12338.00, 12439.49, 12333.84, 12338.00
08/03/05, 12439.49, 12451.45, 12400.67, 12439.49
08/02/05, 12441.73, 12443.95, 12351.84, 12441.73
08/01/05, 12351.91, 12386.19, 12333.30, 12351.91
07/29/05, 12333.31, 12430.71, 12332.32, 12333.31
07/28/05, 12415.86, 12424.69, 12328.12, 12415.86
07/27/05, 12334.91, 12339.14, 12265.06, 12334.91
07/26/05, 12285.63, 12313.72, 12257.65, 12285.63
07/25/05, 12258.72, 12353.05, 12249.44, 12258.72
07/22/05, 12311.03, 12311.04, 12229.51, 12311.03
07/21/05, 12234.24, 12335.39, 12212.83, 12234.24
07/20/05, 12327.32, 12337.65, 12202.60, 12327.32
07/19/05, 12261.46, 12268.70, 12166.95, 12261.46
07/18/05, 12166.90, 12230.86, 12166.88, 12166.90
07/15/05, 12230.85, 12245.11, 12183.04, 12230.85
07/14/05, 12214.20, 12298.64, 12194.63, 12214.20
07/13/05, 12203.30, 12219.20, 12171.81, 12203.30
07/12/05, 12202.97, 12236.66, 12144.90, 12202.97
07/11/05, 12177.66, 12182.80, 12091.49, 12177.66
07/08/05, 12092.00, 12099.37, 11943.97, 12092.00
07/07/05, 11947.20, 11951.30, 11807.52, 11947.20
07/06/05, 11915.84, 12021.18, 11913.99, 11915.84
07/05/05, 12006.90, 12015.02, 11876.97, 12006.90
07/01/05, 11896.27, 11915.98, 11856.68, 11896.27
06/30/05, 11856.67, 11964.51, 11850.01, 11856.67
06/29/05, 11930.50, 11962.10, 11916.14, 11930.50
06/28/05, 11939.42, 11945.55, 11822.96, 11939.42
06/27/05, 11822.97, 11851.89, 11793.95, 11822.97
06/24/05, 11829.64, 11918.59, 11823.93, 11829.64
06/23/05, 11917.06, 12070.07, 11916.80, 11917.06
06/22/05, 12042.44, 12095.09, 12017.57, 12042.44
06/21/05, 12034.96, 12071.73, 12018.09, 12034.96
06/20/05, 12059.05, 12086.93, 12009.37, 12059.05
06/17/05, 12067.83, 12098.74, 12017.57, 12067.83
06/16/05, 12018.08, 12023.95, 11953.17, 12018.08
06/15/05, 11962.12, 11973.38, 11883.06, 11962.12
06/14/05, 11934.14, 11961.45, 11890.42, 11934.14
06/13/05, 11898.13, 11941.76, 11832.27, 11898.13
06/10/05, 11865.65, 11908.92, 11817.42, 11865.65
06/09/05, 11890.26, 11893.93, 11785.75, 11890.26
06/08/05, 11821.87, 11895.38, 11808.67, 11821.87
06/07/05, 11851.46, 11964.08, 11851.46, 11851.46
06/06/05, 11852.33, 11862.56, 11802.30, 11852.33
06/03/05, 11833.39, 11922.19, 11819.31, 11833.39
06/02/05, 11910.22, 11912.94, 11849.26, 11910.22
06/01/05, 11884.67, 11916.78, 11773.83, 11884.67
05/31/05, 11778.43, 11834.47, 11776.46, 11778.43
05/27/05, 11833.81, 11839.84, 11791.71, 11833.81
05/26/05, 11813.30, 11823.87, 11729.34, 11813.30
05/25/05, 11729.34, 11780.25, 11694.39, 11729.34
05/24/05, 11780.23, 11791.05, 11739.79, 11780.23
05/23/05, 11777.06, 11810.92, 11724.38, 11777.06
05/20/05, 11727.93, 11743.75, 11682.06, 11727.93
05/19/05, 11741.81, 11741.84, 11679.39, 11741.81
05/18/05, 11684.88, 11702.97, 11554.78, 11684.88
05/17/05, 11554.79, 11559.64, 11421.36, 11554.79
05/16/05, 11475.87, 11476.46, 11355.11, 11475.87
05/13/05, 11357.91, 11453.80, 11281.93, 11357.91
05/12/05, 11415.62, 11557.02, 11399.10, 11415.62
05/11/05, 11535.82, 11541.77, 11408.68, 11535.82
05/10/05, 11493.34, 11610.96, 11463.90, 11493.34
05/09/05, 11611.59, 11611.62, 11513.95, 11611.59
05/06/05, 11535.55, 11589.47, 11527.00, 11535.55
05/05/05, 11541.79, 11595.81, 11484.01, 11541.79
05/04/05, 11562.16, 11565.62, 11417.17, 11562.16
05/03/05, 11417.08, 11476.37, 11377.29, 11417.08
05/02/05, 11426.87, 11431.49, 11348.75, 11426.87
04/29/05, 11367.56, 11367.56, 11198.38, 11367.56
04/28/05, 11245.73, 11382.93, 11245.64, 11245.73
04/27/05, 11382.91, 11418.99, 11269.46, 11382.91
04/26/05, 11349.22, 11483.30, 11349.21, 11349.22
04/25/05, 11452.76, 11463.12, 11346.89, 11452.76
04/22/05, 11346.88, 11431.55, 11261.34, 11346.88
04/21/05, 11431.55, 11431.55, 11215.81, 11431.55
04/20/05, 11215.84, 11392.70, 11204.98, 11215.84
04/19/05, 11368.29, 11380.20, 11281.60, 11368.29
04/18/05, 11281.60, 11312.77, 11212.81, 11281.60
04/15/05, 11244.80, 11429.38, 11236.26, 11244.80
04/14/05, 11429.62, 11561.47, 11426.19, 11429.62
04/13/05, 11553.90, 11695.43, 11532.87, 11553.90
04/12/05, 11695.44, 11716.55, 11527.04, 11695.44
04/11/05, 11629.63, 11662.83, 11607.08, 11629.63
04/08/05, 11636.47, 11742.15, 11635.29, 11636.47
04/07/05, 11739.03, 11745.39, 11665.34, 11739.03
04/06/05, 11670.94, 11723.21, 11644.48, 11670.94
04/05/05, 11644.49, 11666.95, 11597.82, 11644.49
04/04/05, 11597.85, 11619.52, 11514.40, 11597.85
04/01/05, 11569.79, 11730.16, 11539.57, 11569.79
03/31/05, 11637.25, 11666.95, 11621.84, 11637.25
03/30/05, 11633.97, 11635.61, 11477.21, 11633.97
03/29/05, 11477.20, 11627.64, 11461.29, 11477.20
03/28/05, 11576.78, 11627.64, 11558.66, 11576.78
03/24/05, 11558.65, 11639.21, 11557.77, 11558.65
03/23/05, 11557.77, 11596.99, 11527.31, 11557.77
03/22/05, 11570.94, 11741.57, 11568.79, 11570.94
03/21/05, 11678.83, 11728.82, 11628.93, 11678.83
03/18/05, 11727.90, 11754.35, 11662.75, 11727.90
03/17/05, 11738.62, 11764.04, 11698.37, 11738.62
03/16/05, 11713.37, 11812.05, 11691.74, 11713.37
03/15/05, 11812.06, 11936.90, 11812.03, 11812.06
03/14/05, 11893.56, 11893.56, 11819.53, 11893.56
03/11/05, 11820.74, 11937.80, 11799.17, 11820.74
03/10/05, 11892.11, 11915.45, 11817.51, 11892.11
03/09/05, 11884.12, 12008.00, 11881.44, 11884.12
03/08/05, 12008.00, 12077.66, 11999.43, 12008.00
03/07/05, 12071.69, 12107.40, 12038.13, 12071.69
03/04/05, 12038.82, 12062.25, 11926.96, 12038.82
03/03/05, 11926.32, 11978.16, 11867.40, 11926.32
03/02/05, 11924.59, 11982.20, 11868.51, 11924.59
03/01/05, 11927.83, 11943.15, 11859.78, 11927.83
02/28/05, 11859.80, 11933.34, 11802.23, 11859.80
02/25/05, 11933.02, 11934.80, 11807.75, 11933.02
02/24/05, 11814.51, 11814.79, 11684.77, 11814.51
02/23/05, 11718.47, 11743.84, 11655.66, 11718.47
02/22/05, 11655.73, 11839.99, 11655.67, 11655.73
02/18/05, 11832.07, 11846.38, 11796.97, 11832.07
02/17/05, 11828.40, 11936.96, 11827.93, 11828.40
02/16/05, 11922.89, 11942.66, 11861.56, 11922.89
02/15/05, 11911.18, 11939.46, 11873.61, 11911.18
02/14/05, 11878.65, 11884.03, 11851.38, 11878.65
02/11/05, 11868.64, 11893.30, 11736.15, 11868.64
02/10/05, 11779.42, 11795.05, 11722.42, 11779.42
02/09/05, 11734.30, 11862.42, 11729.69, 11734.30
02/08/05, 11848.39, 11872.06, 11823.90, 11848.39
02/07/05, 11839.19, 11867.95, 11812.60, 11839.19
02/04/05, 11852.99, 11854.60, 11715.75, 11852.99
02/03/05, 11719.08, 11751.98, 11676.18, 11719.08
02/02/05, 11752.25, 11768.40, 11706.07, 11752.25
02/01/05, 11709.38, 11717.15, 11625.50, 11709.38
01/31/05, 11627.25, 11629.26, 11517.95, 11627.25
01/28/05, 11517.75, 11560.87, 11470.41, 11517.75
01/27/05, 11550.59, 11583.95, 11509.11, 11550.59
01/26/05, 11544.35, 11559.60, 11474.14, 11544.35
01/25/05, 11474.14, 11540.67, 11436.62, 11474.14
01/24/05, 11436.62, 11534.77, 11436.61, 11436.62
01/21/05, 11490.38, 11598.62, 11490.03, 11490.38
01/20/05, 11552.97, 11638.84, 11535.82, 11552.97
01/19/05, 11638.89, 11748.94, 11635.66, 11638.89
01/18/05, 11748.96, 11748.96, 11595.64, 11748.96
01/14/05, 11635.73, 11640.27, 11558.67, 11635.73
01/13/05, 11559.19, 11651.97, 11542.12, 11559.19
01/12/05, 11642.74, 11645.89, 11523.80, 11642.74
01/11/05, 11599.02, 11676.50, 11575.98, 11599.02
01/10/05, 11676.50, 11725.85, 11618.74, 11676.50
01/07/05, 11629.17, 11696.20, 11589.35, 11629.17
01/06/05, 11653.56, 11694.01, 11610.63, 11653.56
01/05/05, 11611.79, 11714.74, 11611.63, 11611.79
01/04/05, 11679.31, 11873.68, 11656.54, 11679.31
01/03/05, 11832.86, 12002.79, 11816.48, 11832.86
12/31/04, 11951.47, 12007.19, 11948.02, 11951.47
12/30/04, 11966.61, 11989.81, 11959.79, 11966.61
12/29/04, 11961.13, 11964.35, 11935.80, 11961.13
12/28/04, 11960.93, 11960.93, 11863.40, 11960.93
12/27/04, 11863.31, 11955.51, 11863.30, 11863.31
12/23/04, 11917.56, 11947.60, 11902.08, 11917.56
12/22/04, 11909.37, 11926.24, 11853.77, 11909.37
12/21/04, 11867.63, 11869.65, 11756.54, 11867.63
12/20/04, 11756.74, 11844.62, 11742.53, 11756.74
12/17/04, 11765.01, 11833.67, 11746.63, 11765.01
12/16/04, 11833.61, 11883.31, 11790.07, 11833.61
12/15/04, 11868.19, 11871.71, 11800.87, 11868.19
12/14/04, 11829.97, 11844.87, 11768.88, 11829.97
12/13/04, 11776.81, 11778.22, 11676.94, 11776.81
12/10/04, 11676.94, 11705.65, 11640.33, 11676.94
12/09/04, 11677.94, 11688.52, 11531.50, 11677.94
12/08/04, 11623.55, 11636.46, 11556.51, 11623.55
12/07/04, 11567.43, 11725.67, 11567.32, 11567.43
12/06/04, 11706.93, 11727.41, 11655.48, 11706.93
12/03/04, 11718.17, 11772.65, 11687.28, 11718.17
12/02/04, 11706.26, 11748.48, 11676.64, 11706.26
12/01/04, 11720.54, 11720.54, 11552.07, 11720.54
11/30/04, 11552.06, 11594.23, 11548.53, 11552.06
11/29/04, 11593.36, 11667.55, 11524.64, 11593.36
11/26/04, 11619.17, 11655.10, 11601.00, 11619.17
11/24/04, 11606.50, 11612.84, 11549.95, 11606.50
11/23/04, 11549.92, 11569.06, 11486.91, 11549.92
11/22/04, 11540.13, 11545.76, 11444.45, 11540.13
11/19/04, 11468.38, 11599.72, 11457.35, 11468.38
11/18/04, 11597.12, 11607.26, 11559.03, 11597.12
11/17/04, 11585.77, 11649.61, 11520.28, 11585.77
11/16/04, 11519.57, 11597.02, 11517.95, 11519.57
11/15/04, 11596.94, 11598.70, 11553.41, 11596.94
11/12/04, 11595.05, 11595.06, 11464.66, 11595.05
11/11/04, 11487.41, 11495.74, 11384.55, 11487.41
11/10/04, 11384.55, 11440.91, 11369.62, 11384.55
11/09/04, 11384.04, 11420.44, 11362.94, 11384.04
11/08/04, 11381.60, 11405.89, 11357.13, 11381.60
11/05/04, 11397.66, 11442.90, 11346.43, 11397.66
11/04/04, 11356.84, 11356.85, 11175.17, 11356.84
11/03/04, 11189.41, 11228.84, 11058.27, 11189.41
11/02/04, 11057.70, 11154.21, 11033.82, 11057.70
11/01/04, 11063.82, 11088.89, 11032.56, 11063.82
10/29/04, 11056.51, 11070.15, 11003.53, 11056.51
10/28/04, 11034.57, 11063.19, 10967.50, 11034.57
10/27/04, 11024.45, 11027.17, 10854.84, 11024.45
10/26/04, 10883.35, 10883.82, 10729.23, 10883.35
10/25/04, 10734.99, 10755.80, 10685.57, 10734.99
10/22/04, 10738.49, 10863.40, 10734.15, 10738.49
10/21/04, 10846.58, 10866.41, 10769.58, 10846.58
10/20/04, 10804.31, 10810.32, 10709.93, 10804.31
10/19/04, 10792.42, 10938.22, 10791.33, 10792.42
10/18/04, 10891.33, 10895.37, 10788.91, 10891.33
10/15/04, 10836.38, 10882.56, 10772.91, 10836.38
10/14/04, 10786.17, 10890.22, 10775.60, 10786.17
10/13/04, 10878.48, 11014.21, 10843.66, 10878.48
10/12/04, 10962.41, 10986.06, 10896.22, 10962.41
10/11/04, 10985.93, 10999.52, 10963.78, 10985.93
10/08/04, 10963.86, 11068.92, 10948.82, 10963.86
10/07/04, 11046.90, 11164.86, 11044.36, 11046.90
10/06/04, 11165.00, 11165.01, 11075.88, 11165.00
10/05/04, 11089.97, 11122.67, 11068.79, 11089.97
10/04/04, 11099.29, 11148.75, 11058.99, 11099.29
