Date, Open, High, Low, Close
08/19/13, 2853.81, 2854.35, 2821.44, 2823.35
08/16/13, 2834.31, 2855.03, 2824.90, 2854.27
08/15/13, 2849.36, 2849.36, 2810.50, 2835.86
08/14/13, 2844.77, 2855.89, 2835.59, 2852.08
08/13/13, 2832.57, 2845.13, 2828.96, 2841.61
08/12/13, 2826.12, 2832.83, 2802.41, 2827.15
08/09/13, 2821.54, 2834.57, 2806.05, 2825.62
08/08/13, 2797.35, 2819.88, 2792.62, 2816.88
08/07/13, 2784.81, 2798.39, 2775.19, 2794.44
08/06/13, 2809.18, 2820.62, 2777.16, 2790.78
08/05/13, 2815.26, 2821.39, 2800.53, 2809.08
08/02/13, 2816.14, 2819.14, 2796.53, 2811.00
08/01/13, 2774.12, 2809.15, 2774.12, 2808.64
07/31/13, 2749.67, 2773.60, 2747.71, 2768.15
07/30/13, 2750.27, 2764.36, 2743.30, 2759.21
07/29/13, 2754.04, 2762.71, 2736.83, 2741.73
07/26/13, 2750.48, 2766.65, 2733.69, 2741.96
07/25/13, 2753.31, 2753.33, 2719.16, 2740.29
07/24/13, 2727.86, 2759.50, 2727.86, 2752.25
07/23/13, 2728.80, 2742.16, 2722.47, 2722.90
07/22/13, 2718.78, 2734.20, 2712.31, 2725.40
07/19/13, 2711.20, 2716.91, 2698.06, 2716.17
07/18/13, 2677.01, 2719.03, 2672.33, 2717.99
07/17/13, 2669.81, 2690.09, 2645.61, 2681.88
07/16/13, 2690.17, 2692.14, 2662.81, 2665.61
07/15/13, 2678.83, 2697.79, 2675.23, 2686.69
07/12/13, 2688.39, 2697.45, 2666.34, 2674.87
07/11/13, 2679.87, 2695.45, 2671.69, 2681.32
07/10/13, 2661.22, 2670.12, 2639.55, 2659.71
07/09/13, 2660.51, 2675.27, 2654.51, 2664.14
07/08/13, 2612.05, 2664.92, 2612.05, 2650.85
07/05/13, 2649.04, 2660.19, 2596.01, 2596.01
07/04/13, 2588.51, 2648.31, 2581.69, 2646.54
07/03/13, 2586.67, 2586.67, 2539.15, 2570.76
07/02/13, 2626.46, 2627.40, 2595.56, 2603.20
07/01/13, 2619.36, 2637.64, 2590.92, 2622.62
06/28/13, 2626.23, 2635.90, 2591.12, 2602.59
06/27/13, 2602.05, 2633.58, 2587.81, 2619.86
06/26/13, 2545.68, 2607.55, 2536.70, 2602.81
06/25/13, 2532.51, 2554.77, 2526.78, 2543.37
06/24/13, 2549.48, 2556.28, 2494.54, 2511.83
06/21/13, 2595.66, 2613.13, 2549.48, 2549.48
06/20/13, 2651.89, 2651.89, 2582.14, 2586.45
06/19/13, 2702.86, 2709.41, 2678.03, 2683.98
06/18/13, 2691.83, 2709.99, 2686.21, 2700.93
06/17/13, 2673.63, 2718.03, 2673.63, 2702.69
06/14/13, 2670.61, 2687.19, 2660.98, 2667.32
06/13/13, 2647.66, 2666.49, 2617.48, 2661.71
06/12/13, 2681.38, 2701.22, 2663.89, 2666.52
06/11/13, 2707.13, 2707.13, 2656.00, 2683.20
06/10/13, 2719.18, 2734.29, 2708.72, 2719.40
06/07/13, 2680.82, 2733.96, 2664.07, 2724.08
06/06/13, 2709.50, 2729.41, 2676.21, 2676.21
06/05/13, 2741.56, 2753.29, 2709.33, 2709.33
06/04/13, 2760.82, 2779.15, 2751.13, 2755.70
06/03/13, 2757.65, 2788.22, 2728.89, 2747.74
05/31/13, 2799.21, 2799.21, 2760.19, 2769.64
05/30/13, 2782.66, 2812.97, 2778.91, 2799.20
05/29/13, 2819.69, 2820.70, 2783.71, 2786.54
05/28/13, 2801.23, 2851.48, 2801.23, 2835.87
05/27/13, 2774.77, 2795.07, 2774.77, 2795.00
05/24/13, 2784.95, 2793.92, 2752.09, 2764.29
05/23/13, 2802.09, 2802.09, 2757.29, 2776.78
05/22/13, 2821.40, 2840.57, 2805.65, 2835.01
05/21/13, 2817.13, 2823.12, 2797.61, 2821.65
05/20/13, 2822.55, 2826.30, 2803.01, 2824.50
05/17/13, 2803.64, 2825.44, 2791.83, 2817.99
05/16/13, 2805.07, 2815.77, 2794.19, 2806.70
05/15/13, 2790.63, 2809.83, 2782.83, 2809.58
05/14/13, 2780.63, 2795.63, 2760.93, 2795.63
05/13/13, 2783.70, 2791.81, 2764.75, 2777.39
05/10/13, 2775.75, 2805.30, 2773.59, 2785.24
05/09/13, 2773.62, 2780.81, 2760.16, 2773.16
05/08/13, 2767.77, 2784.99, 2761.65, 2784.62
05/07/13, 2756.17, 2777.96, 2750.67, 2769.08
05/06/13, 2762.00, 2762.00, 2746.47, 2750.52
05/03/13, 2724.14, 2764.17, 2710.52, 2763.68
05/02/13, 2702.68, 2745.38, 2688.59, 2718.90
05/01/13, 2712.01, 2712.28, 2711.69, 2711.74
04/30/13, 2722.60, 2735.53, 2704.41, 2712.00
04/29/13, 2690.07, 2718.91, 2689.00, 2717.38
04/26/13, 2689.87, 2692.78, 2670.34, 2683.43
04/25/13, 2695.52, 2709.57, 2686.01, 2704.41
04/24/13, 2664.15, 2706.82, 2662.22, 2702.05
04/23/13, 2585.56, 2662.88, 2585.07, 2662.88
04/22/13, 2584.65, 2602.57, 2569.90, 2583.62
04/19/13, 2565.89, 2588.36, 2560.92, 2575.16
04/18/13, 2561.06, 2580.43, 2542.10, 2555.50
04/17/13, 2619.38, 2626.32, 2543.07, 2553.49
04/16/13, 2615.27, 2634.01, 2600.32, 2609.30
04/15/13, 2633.38, 2647.53, 2603.41, 2624.71
04/12/13, 2669.58, 2669.58, 2627.07, 2633.47
04/11/13, 2659.84, 2681.95, 2650.40, 2674.33
04/10/13, 2603.61, 2666.79, 2602.77, 2661.62
04/09/13, 2602.79, 2614.16, 2584.50, 2595.13
04/08/13, 2591.84, 2604.93, 2586.47, 2589.25
04/05/13, 2622.72, 2634.94, 2566.74, 2585.28
04/04/13, 2645.02, 2670.42, 2616.44, 2621.43
04/03/13, 2669.63, 2676.90, 2637.23, 2639.01
04/02/13, 2622.24, 2680.34, 2622.24, 2679.80
04/01/13, 2624.02, 2624.02, 2624.02, 2624.02
03/29/13, 2624.02, 2624.02, 2624.02, 2624.02
03/28/13, 2613.20, 2641.58, 2602.63, 2624.02
03/27/13, 2647.65, 2653.85, 2590.03, 2612.46
03/26/13, 2652.59, 2661.26, 2632.46, 2641.12
03/25/13, 2700.96, 2726.01, 2642.02, 2649.28
03/22/13, 2680.96, 2702.14, 2662.89, 2681.67
03/21/13, 2705.57, 2706.27, 2667.80, 2683.92
03/20/13, 2686.83, 2712.80, 2684.22, 2708.90
03/19/13, 2698.84, 2701.29, 2660.43, 2671.96
03/18/13, 2695.62, 2709.32, 2663.20, 2705.47
03/15/13, 2745.04, 2746.02, 2714.76, 2725.72
03/14/13, 2718.14, 2744.70, 2718.14, 2744.70
03/13/13, 2709.65, 2710.13, 2693.60, 2704.73
03/12/13, 2712.93, 2724.63, 2702.51, 2711.85
03/11/13, 2723.74, 2723.74, 2706.32, 2718.71
03/08/13, 2699.30, 2733.86, 2699.30, 2728.78
03/07/13, 2684.70, 2700.84, 2683.40, 2690.85
03/06/13, 2683.24, 2704.01, 2679.03, 2679.89
03/05/13, 2635.34, 2685.85, 2635.34, 2683.02
03/04/13, 2607.97, 2628.67, 2595.35, 2619.78
03/01/13, 2627.93, 2638.32, 2589.84, 2616.75
02/28/13, 2619.01, 2637.70, 2609.23, 2633.55
02/27/13, 2580.04, 2612.00, 2563.64, 2611.89
02/26/13, 2619.89, 2619.89, 2566.87, 2570.52
02/25/13, 2642.81, 2699.95, 2633.95, 2651.86
02/22/13, 2590.02, 2630.46, 2590.02, 2630.05
02/21/13, 2629.62, 2629.62, 2579.68, 2579.76
02/20/13, 2662.24, 2670.69, 2634.39, 2640.35
02/19/13, 2612.65, 2664.50, 2611.01, 2662.37
02/18/13, 2610.81, 2618.27, 2597.65, 2616.65
02/15/13, 2634.24, 2642.95, 2615.26, 2615.26
02/14/13, 2655.84, 2666.25, 2625.91, 2635.35
02/13/13, 2651.26, 2666.65, 2641.63, 2656.86
02/12/13, 2619.77, 2648.83, 2613.26, 2648.83
02/11/13, 2631.38, 2641.58, 2613.39, 2622.61
02/08/13, 2603.10, 2631.82, 2598.29, 2630.30
02/07/13, 2617.93, 2639.74, 2597.49, 2597.92
02/06/13, 2649.51, 2658.47, 2604.63, 2617.35
02/05/13, 2622.83, 2660.50, 2622.65, 2651.21
02/04/13, 2712.67, 2712.67, 2625.17, 2625.17
02/01/13, 2706.22, 2718.56, 2696.64, 2710.08
01/31/13, 2728.94, 2730.51, 2702.98, 2702.98
01/30/13, 2750.61, 2754.80, 2724.85, 2732.12
01/29/13, 2744.79, 2750.89, 2731.02, 2749.27
01/28/13, 2745.96, 2753.93, 2741.74, 2744.50
01/25/13, 2721.50, 2748.13, 2716.09, 2744.18
01/24/13, 2707.85, 2724.67, 2692.15, 2722.96
01/23/13, 2720.06, 2724.35, 2703.49, 2708.28
01/22/13, 2724.44, 2727.42, 2697.32, 2716.70
01/21/13, 2715.00, 2726.63, 2712.99, 2726.63
01/18/13, 2723.88, 2731.04, 2707.35, 2709.59
01/17/13, 2699.47, 2727.04, 2697.06, 2718.93
01/16/13, 2699.21, 2704.80, 2685.27, 2702.54
01/15/13, 2709.91, 2715.95, 2690.24, 2701.59
01/14/13, 2725.41, 2735.36, 2707.36, 2715.16
01/11/13, 2712.78, 2719.99, 2702.72, 2717.79
01/10/13, 2705.60, 2725.38, 2693.93, 2708.27
01/09/13, 2697.51, 2710.49, 2691.00, 2706.39
01/08/13, 2690.91, 2710.20, 2684.90, 2691.45
01/07/13, 2712.25, 2714.18, 2691.04, 2695.56
01/04/13, 2696.94, 2711.02, 2690.11, 2709.35
01/03/13, 2705.80, 2705.80, 2689.30, 2701.22
01/02/13, 2659.79, 2711.25, 2659.79, 2711.25
01/01/13, 2635.93, 2635.93, 2635.93, 2635.93
12/31/12, 2619.59, 2638.18, 2619.56, 2635.93
12/28/12, 2660.89, 2664.37, 2626.41, 2626.85
12/27/12, 2650.91, 2668.23, 2648.29, 2659.95
12/26/12, 2648.53, 2648.53, 2648.53, 2648.53
12/25/12, 2648.53, 2648.53, 2648.53, 2648.53
12/24/12, 2649.51, 2653.24, 2647.17, 2648.53
12/21/12, 2649.95, 2653.56, 2634.87, 2651.09
12/20/12, 2650.03, 2661.92, 2643.88, 2658.30
12/19/12, 2648.75, 2661.25, 2645.41, 2654.69
12/18/12, 2634.00, 2647.30, 2632.51, 2643.50
12/17/12, 2627.72, 2632.93, 2611.89, 2628.01
12/14/12, 2628.06, 2635.65, 2622.37, 2630.54
12/13/12, 2633.56, 2638.64, 2621.18, 2627.66
12/12/12, 2624.01, 2633.58, 2620.43, 2630.34
12/11/12, 2598.50, 2625.38, 2593.39, 2624.03
12/10/12, 2591.88, 2596.71, 2567.15, 2596.02
12/07/12, 2607.33, 2615.76, 2591.63, 2601.37
12/06/12, 2598.11, 2617.83, 2590.51, 2603.41
12/05/12, 2600.70, 2610.39, 2581.55, 2592.09
12/04/12, 2581.18, 2602.32, 2577.69, 2590.83
12/03/12, 2580.90, 2608.41, 2579.18, 2582.36
11/30/12, 2580.98, 2592.43, 2575.25, 2575.25
11/29/12, 2559.45, 2582.18, 2559.45, 2581.69
11/28/12, 2536.81, 2549.12, 2522.07, 2546.84
11/27/12, 2550.78, 2563.72, 2534.69, 2543.45
11/26/12, 2550.86, 2553.18, 2537.99, 2542.52
11/23/12, 2539.03, 2557.03, 2523.86, 2557.03
11/22/12, 2525.15, 2536.85, 2523.29, 2535.09
11/21/12, 2503.57, 2523.54, 2495.05, 2519.68
11/20/12, 2488.40, 2511.87, 2482.11, 2509.62
11/19/12, 2443.54, 2497.56, 2443.54, 2495.21
11/16/12, 2461.13, 2466.31, 2427.32, 2427.32
11/15/12, 2461.63, 2473.23, 2454.82, 2461.77
11/14/12, 2489.32, 2500.29, 2467.07, 2472.84
11/13/12, 2464.37, 2495.88, 2448.12, 2493.14
11/12/12, 2480.50, 2485.38, 2466.35, 2473.52
11/09/12, 2480.80, 2487.53, 2441.88, 2479.82
11/08/12, 2488.20, 2502.95, 2472.77, 2479.13
11/07/12, 2546.68, 2560.11, 2479.04, 2479.10
11/06/12, 2520.41, 2537.25, 2515.94, 2535.94
11/05/12, 2534.41, 2534.41, 2515.16, 2517.67
11/02/12, 2535.08, 2557.03, 2523.00, 2547.15
11/01/12, 2500.31, 2541.87, 2495.90, 2533.87
10/31/12, 2515.83, 2539.65, 2503.64, 2503.64
10/30/12, 2481.85, 2517.21, 2481.85, 2515.99
10/29/12, 2488.42, 2488.42, 2467.81, 2478.84
10/26/12, 2474.22, 2505.25, 2460.48, 2496.10
10/25/12, 2491.22, 2511.25, 2481.89, 2483.43
10/24/12, 2484.16, 2498.60, 2461.65, 2490.58
10/23/12, 2531.61, 2534.85, 2467.38, 2477.92
10/22/12, 2542.80, 2555.40, 2525.44, 2531.10
10/19/12, 2570.30, 2572.04, 2536.56, 2542.24
10/18/12, 2568.48, 2579.81, 2555.35, 2574.19
10/17/12, 2553.30, 2571.62, 2548.26, 2569.83
10/16/12, 2498.55, 2547.90, 2498.55, 2547.90
10/15/12, 2468.83, 2500.53, 2468.83, 2485.12
10/12/12, 2482.66, 2493.31, 2469.09, 2469.09
10/11/12, 2449.62, 2494.84, 2440.58, 2487.08
10/10/12, 2465.49, 2472.53, 2455.95, 2456.54
10/09/12, 2502.26, 2506.18, 2468.50, 2472.23
10/08/12, 2517.52, 2517.52, 2494.96, 2496.09
10/05/12, 2492.30, 2534.26, 2492.30, 2531.21
10/04/12, 2499.03, 2512.50, 2479.95, 2485.75
10/03/12, 2485.10, 2501.62, 2476.76, 2492.48
10/02/12, 2485.94, 2519.99, 2473.80, 2493.59
10/01/12, 2451.29, 2502.51, 2450.32, 2498.81
09/28/12, 2515.48, 2522.79, 2454.26, 2454.26
09/27/12, 2510.47, 2518.30, 2497.23, 2506.06
09/26/12, 2552.58, 2552.58, 2496.38, 2498.52
09/25/12, 2555.28, 2573.50, 2544.21, 2568.48
09/24/12, 2565.66, 2566.19, 2545.77, 2557.89
09/21/12, 2560.56, 2580.66, 2552.98, 2577.08
09/20/12, 2550.80, 2558.09, 2535.77, 2553.03
09/19/12, 2562.01, 2572.64, 2546.16, 2567.67
09/18/12, 2573.38, 2573.38, 2541.74, 2553.40
09/17/12, 2585.36, 2589.37, 2577.75, 2583.57
09/14/12, 2567.96, 2604.77, 2567.96, 2594.56
09/13/12, 2563.36, 2565.60, 2532.80, 2543.22
09/12/12, 2563.84, 2591.18, 2554.37, 2564.80
09/11/12, 2524.19, 2557.81, 2509.39, 2557.65
09/10/12, 2536.18, 2540.66, 2522.72, 2528.53
09/07/12, 2530.70, 2565.81, 2530.70, 2538.60
09/06/12, 2446.73, 2525.26, 2446.71, 2524.95
09/05/12, 2435.95, 2459.97, 2420.46, 2441.81
09/04/12, 2465.63, 2467.66, 2435.21, 2436.54
09/03/12, 2435.35, 2463.17, 2429.09, 2463.17
08/31/12, 2402.81, 2446.70, 2398.72, 2440.71
08/30/12, 2428.93, 2431.81, 2397.60, 2403.80
08/29/12, 2441.99, 2444.53, 2423.71, 2434.23
08/28/12, 2452.51, 2457.92, 2433.16, 2442.12
08/27/12, 2431.34, 2461.82, 2420.41, 2461.82
08/24/12, 2428.88, 2440.75, 2405.68, 2434.23
08/23/12, 2466.45, 2477.17, 2413.97, 2429.17
08/22/12, 2477.38, 2480.21, 2452.50, 2452.73
08/21/12, 2471.73, 2494.06, 2471.73, 2490.27
08/20/12, 2471.22, 2493.19, 2450.99, 2466.32
08/17/12, 2463.34, 2479.66, 2460.82, 2471.53
08/16/12, 2432.74, 2456.53, 2421.62, 2456.53
08/15/12, 2425.89, 2438.11, 2414.82, 2430.39
08/14/12, 2423.23, 2441.47, 2419.60, 2432.29
08/13/12, 2419.52, 2438.86, 2404.28, 2415.96
08/10/12, 2426.62, 2427.35, 2406.86, 2423.22
08/09/12, 2437.04, 2437.04, 2437.04, 2437.04
08/08/12, 2432.28, 2432.28, 2432.28, 2432.28
08/07/12, 2440.24, 2440.24, 2440.24, 2440.24
08/06/12, 2369.36, 2409.05, 2362.69, 2399.32
08/03/12, 2268.71, 2372.58, 2261.77, 2372.58
08/02/12, 2331.47, 2376.85, 2262.81, 2263.36
08/01/12, 2326.34, 2342.63, 2322.62, 2333.38
07/31/12, 2338.81, 2354.75, 2321.23, 2325.72
07/30/12, 2307.63, 2346.31, 2307.63, 2340.31
07/27/12, 2256.82, 2301.23, 2234.02, 2301.23
07/26/12, 2163.60, 2251.05, 2145.91, 2251.05
07/25/12, 2147.50, 2181.63, 2142.46, 2159.09
07/24/12, 2184.06, 2190.04, 2151.54, 2151.54
07/23/12, 2220.12, 2220.12, 2163.71, 2179.31
07/20/12, 2298.76, 2302.06, 2235.44, 2237.33
07/19/12, 2288.96, 2309.82, 2285.42, 2302.45
07/18/12, 2258.48, 2285.01, 2252.42, 2284.70
07/17/12, 2255.38, 2271.33, 2242.46, 2250.75
07/16/12, 2256.63, 2258.37, 2234.80, 2251.96
07/13/12, 2230.65, 2260.19, 2225.54, 2259.09
07/12/12, 2236.48, 2243.68, 2215.32, 2228.01
07/11/12, 2232.95, 2258.56, 2225.55, 2246.23
07/10/12, 2231.76, 2263.31, 2221.15, 2241.85
07/09/12, 2233.66, 2242.78, 2214.24, 2227.91
07/06/12, 2277.15, 2279.94, 2235.51, 2235.51
07/05/12, 2309.73, 2332.08, 2266.59, 2284.92
07/04/12, 2315.50, 2317.07, 2297.86, 2312.41
07/03/12, 2295.49, 2320.43, 2295.49, 2320.43
07/02/12, 2266.41, 2305.31, 2260.38, 2292.08
06/29/12, 2184.95, 2264.72, 2184.95, 2264.72
06/28/12, 2167.89, 2172.06, 2134.64, 2157.62
06/27/12, 2133.91, 2165.61, 2130.76, 2165.61
06/26/12, 2132.56, 2145.19, 2121.09, 2127.95
06/25/12, 2178.33, 2178.33, 2124.98, 2130.71
06/22/12, 2189.13, 2207.62, 2174.02, 2186.81
06/21/12, 2201.10, 2231.55, 2186.17, 2199.42
06/20/12, 2200.49, 2212.62, 2188.75, 2207.49
06/19/12, 2160.54, 2201.20, 2143.81, 2198.01
06/18/12, 2198.37, 2209.58, 2147.69, 2155.64
06/15/12, 2156.65, 2189.49, 2156.65, 2181.23
06/14/12, 2138.51, 2150.97, 2120.44, 2148.21
06/13/12, 2146.98, 2163.20, 2129.58, 2143.50
06/12/12, 2137.68, 2159.67, 2119.19, 2143.38
06/11/12, 2163.27, 2202.63, 2135.34, 2137.70
06/08/12, 2130.18, 2152.00, 2110.00, 2143.90
06/07/12, 2143.84, 2171.50, 2139.78, 2143.08
06/06/12, 2095.63, 2141.47, 2095.63, 2137.73
06/05/12, 2085.87, 2097.68, 2069.02, 2087.31
06/04/12, 2059.28, 2096.68, 2051.26, 2078.96
06/01/12, 2120.90, 2120.90, 2050.16, 2068.66
05/31/12, 2120.86, 2136.19, 2097.76, 2118.94
05/30/12, 2147.30, 2164.30, 2108.61, 2116.18
05/29/12, 2156.87, 2173.62, 2138.26, 2160.31
05/28/12, 2173.92, 2190.22, 2142.96, 2147.92
05/25/12, 2159.91, 2181.02, 2138.33, 2161.87
05/24/12, 2143.02, 2168.28, 2118.02, 2156.52
05/23/12, 2174.03, 2174.03, 2125.93, 2134.05
05/22/12, 2160.28, 2198.99, 2155.19, 2192.85
05/21/12, 2141.17, 2160.69, 2125.45, 2150.16
05/18/12, 2136.39, 2168.62, 2112.77, 2144.69
05/17/12, 2177.89, 2182.42, 2134.57, 2146.91
05/16/12, 2169.12, 2201.09, 2142.78, 2175.34
05/15/12, 2209.67, 2227.17, 2166.81, 2178.67
05/14/12, 2234.35, 2234.35, 2187.15, 2201.95
05/11/12, 2238.46, 2257.05, 2208.85, 2254.54
05/10/12, 2227.48, 2258.51, 2206.41, 2247.38
05/09/12, 2240.44, 2248.37, 2194.50, 2225.63
05/08/12, 2273.79, 2284.42, 2226.97, 2236.11
05/07/12, 2227.20, 2287.25, 2204.73, 2283.09
05/04/12, 2280.88, 2295.74, 2241.66, 2248.34
05/03/12, 2295.71, 2327.08, 2275.40, 2287.10
05/02/12, 2323.74, 2344.95, 2276.67, 2290.31
05/01/12, 2306.48, 2306.69, 2306.31, 2306.69
04/30/12, 2345.90, 2350.95, 2305.42, 2306.43
04/27/12, 2303.07, 2354.82, 2280.49, 2344.02
04/26/12, 2329.06, 2341.24, 2294.00, 2322.69
04/25/12, 2289.79, 2339.63, 2289.79, 2322.91
04/24/12, 2251.45, 2288.24, 2244.43, 2284.08
04/23/12, 2299.16, 2299.16, 2238.45, 2244.83
04/20/12, 2283.86, 2317.14, 2271.39, 2311.27
04/19/12, 2332.54, 2353.37, 2284.67, 2284.67
04/18/12, 2364.50, 2366.72, 2320.26, 2327.84
04/17/12, 2299.87, 2367.05, 2297.31, 2367.05
04/16/12, 2287.25, 2329.15, 2280.07, 2301.19
04/13/12, 2349.21, 2349.48, 2282.23, 2291.51
04/12/12, 2344.32, 2358.07, 2315.75, 2352.24
04/11/12, 2320.36, 2359.02, 2314.49, 2341.36
04/10/12, 2378.09, 2378.09, 2321.53, 2321.53
04/09/12, 2392.54, 2392.54, 2392.54, 2392.54
04/06/12, 2392.54, 2392.54, 2392.54, 2392.54
04/05/12, 2405.43, 2409.78, 2362.95, 2392.54
04/04/12, 2452.84, 2452.84, 2395.84, 2398.46
04/03/12, 2500.51, 2509.93, 2458.98, 2458.98
04/02/12, 2481.02, 2501.18, 2453.35, 2501.18
03/30/12, 2465.08, 2480.95, 2455.58, 2477.28
03/29/12, 2494.70, 2498.71, 2445.46, 2452.74
03/28/12, 2520.50, 2537.50, 2496.68, 2496.68
03/27/12, 2545.37, 2563.46, 2525.21, 2525.21
03/26/12, 2530.99, 2548.40, 2512.90, 2539.87
03/23/12, 2530.68, 2542.15, 2494.15, 2525.43
03/22/12, 2563.55, 2563.55, 2516.44, 2530.22
03/21/12, 2583.49, 2596.58, 2549.29, 2567.58
03/20/12, 2603.62, 2603.62, 2570.55, 2576.61
03/19/12, 2604.61, 2608.44, 2588.93, 2608.42
03/16/12, 2595.25, 2611.42, 2595.25, 2608.30
03/15/12, 2573.72, 2594.13, 2569.55, 2593.97
03/14/12, 2563.62, 2593.89, 2563.62, 2574.79
03/13/12, 2524.15, 2560.18, 2524.15, 2556.82
03/12/12, 2511.42, 2524.68, 2502.75, 2514.97
03/09/12, 2516.67, 2530.47, 2503.24, 2515.95
03/08/12, 2469.04, 2514.22, 2469.04, 2514.22
03/07/12, 2443.50, 2464.39, 2437.60, 2460.77
03/06/12, 2523.18, 2523.18, 2443.52, 2443.52
03/05/12, 2539.21, 2540.03, 2512.38, 2529.86
03/02/12, 2549.29, 2556.96, 2538.93, 2546.16
03/01/12, 2509.15, 2549.93, 2497.86, 2548.66
02/29/12, 2525.72, 2548.61, 2507.99, 2512.11
02/28/12, 2518.04, 2531.32, 2498.00, 2519.72
02/27/12, 2516.75, 2519.37, 2484.07, 2513.06
02/24/12, 2514.61, 2531.68, 2511.77, 2523.69
02/23/12, 2516.70, 2534.00, 2489.27, 2508.08
02/22/12, 2544.04, 2546.12, 2516.93, 2519.00
02/21/12, 2551.55, 2557.86, 2523.67, 2541.60
02/20/12, 2529.76, 2551.18, 2529.76, 2550.28
02/17/12, 2501.45, 2530.83, 2501.45, 2520.31
02/16/12, 2480.74, 2489.35, 2454.98, 2489.35
02/15/12, 2499.23, 2520.78, 2485.53, 2493.96
02/14/12, 2486.09, 2507.66, 2476.88, 2488.29
02/13/12, 2491.98, 2510.72, 2484.11, 2491.54
02/10/12, 2510.55, 2510.55, 2471.19, 2480.76
02/09/12, 2515.55, 2542.98, 2512.93, 2522.34
02/08/12, 2519.03, 2538.56, 2510.71, 2512.92
02/07/12, 2511.86, 2519.77, 2485.69, 2514.12
02/06/12, 2508.38, 2510.93, 2486.95, 2507.89
02/03/12, 2475.64, 2515.15, 2467.70, 2515.15
02/02/12, 2478.32, 2490.44, 2461.72, 2478.15
02/01/12, 2425.83, 2475.58, 2425.83, 2470.79
01/31/12, 2417.02, 2438.42, 2412.42, 2416.66
01/30/12, 2426.56, 2426.56, 2397.48, 2404.62
01/27/12, 2452.20, 2467.62, 2431.29, 2436.62
01/26/12, 2429.37, 2466.15, 2427.95, 2460.40
01/25/12, 2432.74, 2439.26, 2398.42, 2421.12
01/24/12, 2434.45, 2434.45, 2407.36, 2432.07
01/23/12, 2426.45, 2452.43, 2417.07, 2441.44
01/20/12, 2435.70, 2440.29, 2418.31, 2426.96
01/19/12, 2398.04, 2435.04, 2391.18, 2435.04
01/18/12, 2399.39, 2423.02, 2373.66, 2390.64
01/17/12, 2374.55, 2411.40, 2374.55, 2396.63
01/16/12, 2329.07, 2365.63, 2315.23, 2361.56
01/13/12, 2359.02, 2372.80, 2307.62, 2338.01
01/12/12, 2342.87, 2384.25, 2338.30, 2345.85
01/11/12, 2345.12, 2359.81, 2322.89, 2339.51
01/10/12, 2295.10, 2354.75, 2295.10, 2347.47
01/09/12, 2301.15, 2312.86, 2279.73, 2286.45
01/06/12, 2318.40, 2342.24, 2287.69, 2298.65
01/05/12, 2352.86, 2354.68, 2308.87, 2315.75
01/04/12, 2380.78, 2383.19, 2342.11, 2349.89
01/03/12, 2375.35, 2392.15, 2357.52, 2389.91
01/02/12, 2315.75, 2370.20, 2315.75, 2370.20
12/30/11, 2296.97, 2316.55, 2287.45, 2316.55
12/29/11, 2261.40, 2292.28, 2249.89, 2292.28
12/28/11, 2290.98, 2307.07, 2255.03, 2255.03
12/27/11, 2294.15, 2309.03, 2285.87, 2290.31
12/26/11, 2290.37, 2290.37, 2290.37, 2290.37
12/23/11, 2286.06, 2298.47, 2281.65, 2290.37
12/22/11, 2253.12, 2282.10, 2253.12, 2273.02
12/21/11, 2275.60, 2313.15, 2237.54, 2244.35
12/20/11, 2200.50, 2262.39, 2191.16, 2262.39
12/19/11, 2193.54, 2234.32, 2182.76, 2202.95
12/16/11, 2229.73, 2240.99, 2199.00, 2202.72
12/15/11, 2212.74, 2244.49, 2206.62, 2224.89
12/14/11, 2252.44, 2261.75, 2205.91, 2205.91
12/13/11, 2271.14, 2289.22, 2245.42, 2260.98
12/12/11, 2332.48, 2332.48, 2269.46, 2269.46
12/09/11, 2277.16, 2346.59, 2265.80, 2342.59
12/08/11, 2357.82, 2373.34, 2284.91, 2288.05
12/07/11, 2379.69, 2402.39, 2311.07, 2344.92
12/06/11, 2356.28, 2372.41, 2342.65, 2356.71
12/05/11, 2357.91, 2384.41, 2356.17, 2369.39
12/02/11, 2331.40, 2371.22, 2331.40, 2342.50
12/01/11, 2328.62, 2342.15, 2304.61, 2313.84
11/30/11, 2218.00, 2341.32, 2203.52, 2330.43
11/29/11, 2215.16, 2245.86, 2191.02, 2234.17
11/28/11, 2128.58, 2221.76, 2128.58, 2221.76
11/25/11, 2090.66, 2121.15, 2065.75, 2111.26
11/24/11, 2108.42, 2134.33, 2076.65, 2090.25
11/23/11, 2123.39, 2146.36, 2096.79, 2096.79
11/22/11, 2172.52, 2189.59, 2136.81, 2136.81
11/21/11, 2226.25, 2226.25, 2159.71, 2160.28
11/18/11, 2233.30, 2264.25, 2220.27, 2236.68
11/17/11, 2261.93, 2270.83, 2225.70, 2242.78
11/16/11, 2249.05, 2299.11, 2238.39, 2267.96
11/15/11, 2274.30, 2281.45, 2227.88, 2254.00
11/14/11, 2333.27, 2344.81, 2273.83, 2288.32
11/11/11, 2259.32, 2329.54, 2252.03, 2324.81
11/10/11, 2223.49, 2291.31, 2211.37, 2254.92
11/09/11, 2318.95, 2334.11, 2225.75, 2249.39
11/08/11, 2279.44, 2347.25, 2276.68, 2303.20
11/07/11, 2275.16, 2307.18, 2231.68, 2275.92
